,CD,BA
TPD52L3,0.000402435506041437,0
UHRF2,4.87591897891481,4.86788931943351
AL133480.1,0.119669110862355,0.106910491084547
GLDC,1.19571860980172,1.09297334076282
AL162411.1,0.0870742672732669,0.070779467159516
LINC02851,0.0120244991174927,0.0100207845531081
AL354707.1,2.44347493433236,2.27804714425104
KDM4C,3.90577017899177,3.85575067323682
AL513412.1,0.0136202199649827,0.0153605672288217
AL161443.1,0.44437958869422,0.424150004463465
AL157703.1,0.00120696990003879,0.00215317817667045
AL354694.1,0.0641581624309621,0.0591065127487861
DMAC1,6.53571094349446,6.40970173058796
AL135923.2,0.000804758785195764,0.000359086266834661
AL135923.1,0,0
PTPRD,0.314793629889874,0.313486586130371
AL583805.2,0.000402435506041437,0
PTPRD-AS1,0.0195885028976803,0.012159069875287
AL596451.1,0,0
AL513422.1,0,0
PTPRD-AS2,0.00120696990003879,0
AL135790.1,0,0
AL162413.1,0,0
AL451129.1,0,0
AL355672.1,0,0
AL353595.1,0.00120696990003879,0.00107699078236105
AL589678.1,0,0
TYRP1,0,0
LURAP1L-AS1,0.00120696990003879,0.000718083179468902
LURAP1L,0.0361695267875928,0.0442071009997289
AL161449.2,0.000402435506041437,0.000359086266834661
MPDZ,0.180600185346557,0.231129541993208
AL162386.2,0,0.000359086266834661
AL583785.1,0,0
LINC01235,0.00882775270752281,0.00859349827727261
LINC00583,0,0
AL360089.1,0,0
NFIB,1.26065540839217,1.56539331930235
AL136366.1,0,0.000718083179468902
AL137017.1,0.000804758785195764,0
AL159169.3,0.172051721683541,0.156729274346339
AL159169.2,0.44141864008396,0.397951286608525
ZDHHC21,4.47168091344813,4.4173127800619
CER1,0,0
FREM1,0.000804758785195764,0.000359086266834661
AL512643.2,0.000402435506041437,0
AL512643.1,0,0
TTC39B,2.91877327308078,2.87778741234933
SNAPC3,4.75742456410017,4.75222779254451
PSIP1,7.48490822665805,7.52083736595356
CCDC171,2.43516369086442,2.41100537531549
C9orf92,0,0
BNC2,0.201752331417092,0.279568040978979
AL449983.1,0,0
AL450003.1,0,0
BNC2-AS1,0,0
AL162725.2,0.0028146939659842,0.00394504177884949
AL358117.1,0,0
CNTLN,3.40544792386415,3.48814103575375
SH3GL2,0.0116252929752104,0.0153605672288217
ADAMTSL1,0.034205559139414,0.0670132484499793
AL442638.1,0,0
SAXO1,0.155885533460459,0.148976623207622
RRAGA,5.48100742839358,5.45501817500866
HAUS6,5.59999190537476,5.60212349281414
PLIN2,7.02640909667948,6.94591664689217
DENND4C,3.76637602277924,3.7441590016746
AL161909.2,0.0124235948265545,0.0139385565390829
AL391834.1,0.198248439972664,0.186067719920438
AL391834.2,0.496663078626684,0.474903587727504
RPS6,11.7753131596456,11.7561474689934
AL391834.3,0.00160906891309431,0.00143580911993593
ACER2,0.138439563735557,0.129410747400276
AL158206.1,0.529658709717056,0.494409531467043
SLC24A2,0.00962760362407471,0.0071647985608931
AL158077.2,0,0
AL591222.1,0.0179993733791466,0.0206806588647402
MLLT3,4.93466329760509,4.89668726827862
FOCAD,3.27048113992354,3.1758794674615
FOCAD-AS1,0.0968926418247317,0.0700954310133064
HACD4,4.31957584711547,4.41092854341357
IFNB1,0.0373466253351354,0.0511562050255516
IFNW1,0.00401931234861838,0.00322856338062023
IFNA21,0.000402435506041437,0
IFNA4,0,0.000359086266834661
IFNA7,0,0
IFNA10,0,0.000718083179468902
IFNA16,0.000804758785195764,0.000718083179468902
IFNA17,0.000402435506041437,0
IFNA14,0.000804758785195764,0
IFNA5,0.00361788463621967,0.00394504177884949
KLHL9,3.76888794100064,3.78654557217613
IFNA6,0,0
IFNA13,0,0
IFNA2,0,0
AL353732.1,0.000402435506041437,0.000359086266834661
IFNA8,0,0
MIR31HG,0.00642553581768898,0.00537693199483168
IFNA1,0,0
IFNE,0.00361788463621967,0.00322856338062023
MTAP,4.71401011732234,4.82897140083411
AL359922.2,0.340451283721888,0.33841221642913
CDKN2A-DT,0.00120696990003879,0.0017945382365862
CDKN2A,2.97744252539927,3.12112624664263
CDKN2B-AS1,1.44269111935854,1.56296437230452
AL449423.1,0.0128225801634778,0.0157158510055595
CDKN2B,0.411772624208834,0.462967947873414
AL157937.1,0.00321634519607853,0.0050190926531371
DMRTA1,0.00361788463621967,0.00573468260173569
LINC01239,0.00160906891309431,0
AL391117.1,0.000402435506041437,0.000359086266834661
AC017067.1,0,0
AL357614.1,0,0
AL445623.2,0,0.00107699078236105
AL445623.1,0,0
ELAVL2,0.0756617149686968,0.125136271287505
AL161628.1,0,0
AL365204.1,0,0
AL365204.2,0.000402435506041437,0
AL513317.1,0,0
IZUMO3,0,0
AL353811.1,0,0
AL353730.1,0,0.000359086266834661
TUSC1,0.443491942018482,0.423346824046995
LINC01241,0,0
AL353753.1,0,0
AL451137.2,0,0
AL356133.2,0,0
CAAP1,5.36655148914491,5.40234217695645
PLAA,4.59301616093932,4.66511153063536
IFT74,4.49683869645412,4.52996458846519
IFT74-AS1,0.0995246733856141,0.0680413744550938
LRRC19,0.203151508677461,0.223767559519606
AL355432.1,0.00922773359690706,0.00859349827727261
TEK,0.00361788463621967,0.00251172898451452
EQTN,0.00321634519607853,0.00143580911993593
MOB3B,0.897769006581773,0.802856153348888
AL163192.1,0.00682618317343863,0.00430314758922484
AL451123.2,0.0108265491464034,0.00930731792044373
IFNK,0.00241293088367391,0.00680740245350938
AL451123.1,0.298522741917773,0.307114738738773
C9orf72,2.22903233275385,2.16471675046999
AL360014.1,0.000402435506041437,0
AL353746.1,0.00120696990003879,0
LINGO2,0.000804758785195764,0.0017945382365862
AL445526.1,0,0
AL162388.2,0,0
LINC01242,0.0191913845904674,0.0046611645326223
LINC01243,0.000402435506041437,0
ACO1,3.21902122941268,3.11297182365563
DDX58,3.63115530460804,3.7380085137377
TOPORS,4.82225516287424,4.84457977932507
SMIM27,4.65814865583801,4.5534478358104
NDUFB6,6.45631963083458,6.45357987463129
TAF1L,0.0502317168395936,0.0584169182353036
AL589642.1,0.000402435506041437,0.000359086266834661
AL589642.2,0.00160906891309431,0.00287019070441118
TMEM215,0.00401931234861838,0.00215317817667045
AL157884.2,0.0144174190096504,0.0118029090027179
APTX,5.36077424600508,5.38198084050174
DNAJA1,8.81006447960706,8.9091797333839
SMU1,6.16072728360224,6.18892286907881
B4GALT1,5.16620444682065,5.13489253290327
B4GALT1-AS1,0.614126777400616,0.64531132260481
SPINK4,0.0112259763385752,0.0107338985242468
BAG1,6.63468415520985,6.63048071698284
CHMP5,6.67082867785937,6.67171551150358
NFX1,4.72208463220872,4.72854121288767
AQP7,0.0579852217335348,0.0563461547686055
AL356218.2,0.00401931234861838,0.00358684705736849
AQP3,5.21004329517657,5.2809662959967
NOL6,3.13839981288768,3.2562556204542
AL139008.2,0,0
ANKRD18B,1.35713719428842,1.32583365650672
CYP4F26P,0.0840397364887927,0.0711213636482986
TRBV20OR9-2,0.000402435506041437,0.00143580911993593
TRBV21OR9-2,0,0
TRBV22OR9-2,0,0
TRBV23OR9-2,0,0.000718083179468902
TRBV24OR9-2,0,0
TRBV25OR9-2,0,0
PTENP1-AS,0.0908584769637282,0.10123016594506
TRBV26OR9-2,0.00241293088367391,0.00251172898451452
AL356489.2,0.0298753961679848,0.0277437337292188
AL356489.3,0.00802745809609658,0.0050190926531371
AL356489.1,0.000402435506041437,0.00107699078236105
AL356489.4,0.0112259763385752,0.012159069875287
LINC01251,0.197546639331749,0.239671307663721
PRSS3,0.134411640266306,0.153504064446552
UBE2R2-AS1,0.16129441574643,0.179106089410294
TRBV29OR9-2,0,0
UBE2R2,6.24777526652239,6.23274656349975
UBAP2,5.80446597015728,5.81906175051074
AL354989.1,0.0545013002412997,0.0521956896744741
DCAF12,4.15917498941803,4.1569153947425
UBAP1,4.08595722923375,4.07392280536333
KIF24,1.81366311839475,1.83962509571215
NUDT2,5.36879358520924,5.28863095350535
MYORG,0.5133962157287,0.516419677778535
C9orf24,0.591867471326346,0.559457505013569
FAM219A,2.20583850610322,2.14015989884654
DNAI1,0.0112259763385752,0.00787932527409553
ENHO,0.0144174190096504,0.0259812041532368
AL160270.1,0,0
CNTFR,0.00482183283877238,0.0046611645326223
CNTFR-AS1,0.000402435506041437,0.000359086266834661
RPP25L,5.0079060186035,5.01975443077883
DCTN3,6.86888280906497,6.86381704133668
ARID3C,0.0120244991174927,0.00752210615314393
SIGMAR1,5.01998912816131,5.04251149106931
GALT,3.75342215414024,3.76968742471636
IL11RA,1.61853641642504,1.56927114850596
CCL27,0.114101589941305,0.0995552168464779
AL162231.1,1.90966486492348,1.67551035475646
AL162231.2,0.544912523642725,0.57110750466481
CCL19,0.00482183283877238,0.0046611645326223
CCL21,0,0
FAM205A,0,0.000359086266834661
AL589645.1,0,0.00107699078236105
FAM205C,0.000402435506041437,0.00143580911993593
PHF24,0.0275079996496157,0.0242165186741372
DNAJB5-DT,0.0353842605294743,0.0266864743969405
DNAJB5,1.60086420616506,1.56745471380947
AL355377.3,0.486069526275891,0.403935117123547
AL355377.4,0.175619739257146,0.151888751672449
C9orf131,0.142820874207242,0.148004605979686
VCP,7.46693423029263,7.52307856920997
FANCG,3.45539742601699,3.47263155994469
PIGO,2.77752533393626,2.81471868448812
AL353795.2,0.0310576392230723,0.0435103460782012
STOML2,7.38468716546037,7.42960494523859
FAM214B,2.84892783225598,2.74593169254081
UNC13B,0.416303790756052,0.316085161426709
RUSC2,0.652272813620183,0.613975833848034
AL133476.1,0.0164084915030221,0.0142941906352491
FAM166B,0.0641581624309621,0.0697532912789915
TESK1,3.40689064142721,3.38414562976977
CD72,2.58609910819234,2.51022056544751
AL357874.2,0.00522292574068956,0.00752210615314393
AL357874.1,0.0231576572102714,0.0242165186741372
SIT1,6.03182172141293,6.01443545106475
RMRP,2.49007058381288,2.33374989117184
CCDC107,6.06976066456849,6.06106265817766
ARHGEF39,3.0987322952609,3.10606461999678
CA9,0.604629097176345,0.616086174355382
TPM2,2.48906723954738,2.75542974705266
TLN1,8.17891712647295,8.19758466290683
CREB3,5.1045438302794,5.12935231236968
GBA2,3.02514315641854,3.01885249245228
RGP1,3.85100983653549,3.87072986510918
MSMP,0.395647553514871,0.370434822324527
AL133410.2,0.0322389142604927,0.0280959813993724
AL133410.1,1.70082081007969,1.62482478893296
NPR2,0.962196017855438,0.946556100381483
SPAG8,0.484344299244132,0.512145159552394
HINT2,6.25280346695155,6.25138341342013
TMEM8B,0.80359939959228,0.758540410730356
FAM221B,0.049454069574266,0.0532344258974476
OR13J1,0,0
HRCT1,0,0.000359086266834661
SPAAR,0.000402435506041437,0.000359086266834661
AL135841.1,0,0
OR2S2,0,0
RECK,2.59818064869272,2.56094622674338
GLIPR2,4.02792382638445,4.17129855719511
CCIN,0.00562390716318881,0.00394504177884949
CLTA,7.98918895298035,8.04614338877878
GNE,2.91509604125167,2.86896571530913
RNF38,3.76409673871953,3.70506771090605
MELK,4.40663618344204,4.44922800073594
AL450267.2,0,0.00143580911993593
PAX5,0.192624452563655,0.164760895235873
AL450267.1,0,0.000359086266834661
AL161781.2,0.00361788463621967,0.000718083179468902
LINC01400,0.000804758785195764,0.000718083179468902
AL512604.3,0.0821399083812112,0.0958634695249427
EBLN3P,5.14310897540816,5.10496358035009
AL512604.2,0.0247411181327435,0.0210346350678119
ZCCHC7,5.09151133087848,5.10798665297897
LINC01627,0,0
GRHPR,5.7768510822918,5.77126935894897
ZBTB5,2.0693240718503,2.0532732635885
POLR1E,4.73237206672233,4.87967276834737
AL513165.1,0.0028146939659842,0.00358684705736849
FBXO10,0.755058782584187,0.742316232284897
TOMM5,8.25222905878806,8.23099107457786
FRMPD1,0.0866952997989232,0.0789627028935975
TRMT10B,4.36883654045948,4.36314564739384
EXOSC3,6.00428377390096,6.11705331645687
DCAF10,4.14422943745499,4.09599460860987
SLC25A51,3.06877684878486,3.11695131049956
SHB,0.770949457567343,0.780241236448476
AL135785.1,0,0
ALDH1B1,2.79728866067443,2.77900950928029
IGFBPL1,0.0223652745362142,0.0213885244414332
ANKRD18A,0.649196381086982,0.575693098372735
FAM201A,0.162014070303303,0.117542572366606
AL591543.1,0.000804758785195764,0.000718083179468902
FAM240B,0,0.000359086266834661
AL845311.1,0,0
AL953883.1,0.00682618317343863,0.00573468260173569
CNTNAP3,0.00442062839543351,0.00394504177884949
SPATA31A1,0,0
FAM74A1,0,0
BX005214.1,0,0
BX005214.2,0,0
GLIDR,1.50457027902427,1.42826814532261
BX664615.2,1.35807957689293,1.32740870068903
AL773545.1,0,0
ANKRD20A2,0.014018874551475,0.0118029090027179
BX664727.3,0.452932133432798,0.348883629288405
BMS1P14,0.0247411181327435,0.0203265957895992
FP325318.1,0.0231576572102714,0.0178457182590774
IGKV1OR9-2,0,0
AL353626.1,0.00762714425092236,0.0100207845531081
BX255923.1,0.0349914670580722,0.0309108708718358
BX255923.2,0.0330258939468585,0.043161842389155
FOXD4L6,0.0100273628504638,0.00358684705736849
CBWD6,1.64142358695137,1.58910242993154
AL845472.1,0.163811637710931,0.158660945101075
AL354718.2,0,0
AL591926.2,0.114845168630693,0.089126902725438
FAM242F,0.00361788463621967,0.00430314758922484
AL162731.1,0.0187941569418012,0.0182003906346754
CNTNAP3B,0.0060247771682219,0.00537693199483168
SPATA31A6,0,0
FAM74A7,0,0
AL445584.2,0,0
BX088651.4,0.436073570256076,0.38975131289789
BX088651.2,0.00522292574068956,0.00430314758922484
BX664718.1,0,0
SPATA31A5,0,0
AL590491.2,0,0.000718083179468902
SPATA31A7,0,0
BX005040.3,0,0
BX005040.1,0.000804758785195764,0.000718083179468902
CNTNAP3C,0,0.000359086266834661
FAM242D,0,0
AL935212.1,0.00241293088367391,0.00322856338062023
FAM27C,3.38686796615678,3.2172065856622
AL391987.2,0.00522292574068956,0.00322856338062023
AL391987.1,0,0
AL391987.4,0.0790949700339809,0.0782825366571331
AL391987.3,0.0537259515994626,0.0389732183587584
FAM242E,0.00160906891309431,0.000718083179468902
AL590399.3,0.253989632247525,0.211723629164099
AL590399.1,1.17786129760546,1.11535880874132
AL590399.5,0.00642553581768898,0.0071647985608931
LINC01189,0.00642553581768898,0.00752210615314393
BX005266.2,0.238720756945711,0.20799748505148
LINC01410,2.07716669115485,2.0347240909157
AL512625.3,2.40371513465596,2.54472752984762
AL512625.2,0.242127833086419,0.243316639308528
LERFS,1.52261405226509,1.46216214890782
AL512625.1,1.7556060082778,1.69449759705081
AL772155.1,0,0
CR786580.1,0.0863162327511572,0.0898019766865602
CR769776.3,0.000804758785195764,0
ANKRD20A4,0.345211704733606,0.273341445780648
IGKV1OR-2,0,0
IGKV1OR9-1,0,0
FOXD4L5,0.0486760029123162,0.0490749861303912
FP326651.1,0.0840397364887927,0.0659843892358858
CBWD5,4.67551500112419,4.62838245360947
FOXD4L4,0.00962760362407471,0.012871127950569
IGKV1OR-3,0,0
AL136317.2,0.0714543884674646,0.0487278242323604
ANKRD20A3,0.152630443464511,0.11522349063527
ZNF658,1.52219372372246,1.53212820114988
AL353770.4,0.000804758785195764,0.000359086266834661
AL353770.3,0,0
SPATA31A3,0,0
BX664730.1,0,0.000359086266834661
FAM27E3,0.498943384478543,0.420666321985062
AL627230.3,0,0
AL627230.1,0.269098599144712,0.282228377069606
ANKRD20A1,0.196493297845431,0.177201618208334
AL353608.2,0.0179993733791466,0.0210346350678119
CBWD3,3.04766049785214,3.04114383115031
FOXD4L3,0.0124235948265545,0.0118029090027179
AL353608.3,0.00120696990003879,0.0017945382365862
AL353608.1,0.000402435506041437,0.000359086266834661
PGM5,0.0176018173445527,0.0114466601823236
PGM5-AS1,0.00361788463621967,0.00358684705736849
AL161457.2,0.916015153895557,0.832401053270767
AL161457.1,0,0.000718083179468902
TMEM252,0,0
TMEM252-DT,0.00722671929726788,0.010377385599577
LINC01506,0.0219689199369564,0.0284481430859116
PIP5K1B,3.86054538059887,3.78435782273623
FAM122A,3.37469632061728,3.40311088975721
AL354794.1,0.00922773359690706,0.00609234451784569
PRKACG,0.00442062839543351,0.00215317817667045
FXN,5.10951887081024,5.18752012854477
TJP2,3.83722104327415,3.74795971253384
BANCR,0.00482183283877238,0.00537693199483168
FAM189A2,0.0298753961679848,0.0330184395551184
APBA1,0.583833747614803,0.459837994475092
AL355140.1,0,0
AL353693.1,0.000804758785195764,0.0017945382365862
AL162412.1,0.00160906891309431,0.00215317817667045
PTAR1,4.64709118776433,4.63953427168463
C9orf135-DT,0.0128225801634778,0.0213885244414332
C9orf135,0.781290711100706,0.751518102269755
MAMDC2-AS1,0.142091579169832,0.106910491084547
MAMDC2,0.0556635424581348,0.0615175010954003
SMC5-AS1,1.21838264862537,1.14310479786355
SMC5,6.18795139073635,6.30179129101841
AL162390.1,1.80309085428563,1.74122269289616
KLF9,3.42974269135498,3.34689827550977
TRPM3,0.0475081155604244,0.0587617566944971
AL159990.2,0,0
AL159990.1,0,0
CEMIP2,3.95149463989148,3.964535418742
ABHD17B,3.62526367751899,3.69802863636976
C9orf85,4.65039650121279,4.63299248572881
C9orf57,0,0
AL583829.1,0.00682618317343863,0.00394504177884949
GDA,0.0124235948265545,0.0114466601823236
AL135924.2,0.000804758785195764,0
LINC01504,0.431007200266059,0.460621119663399
ZFAND5,6.20558684505984,6.11503399797163
TMC1,0.284381493489266,0.21296354165272
LINC01474,0.00120696990003879,0.00107699078236105
ALDH1A1,0.0112259763385752,0.029504112663358
ANXA1,7.24236692110474,7.41893111656333
AL451127.2,0,0
AL451127.1,0,0
AL355674.1,0,0.000359086266834661
RORB-AS1,0.0116252929752104,0.0150051959369458
RORB,0.772364000964193,0.78650096585117
AL137018.1,0.00682618317343863,0.00573468260173569
TRPM6,0.0595309348460313,0.0570367395610025
C9orf40,4.731796572277,4.71220710212381
CARNMT1-AS1,0.0806182425346642,0.0745358795840327
CARNMT1,4.74242127198171,4.78872762203248
AL158825.2,0.262738547430873,0.260807049824609
NMRK1,4.80487936347442,4.78590542951188
OSTF1,6.3337161469203,6.31717294227918
AL353780.1,0,0.000359086266834661
PCSK5,0.578991951938656,0.613975833848034
RFK,5.04082682698026,5.12821295911349
GCNT1,4.63505769185549,4.66744524113171
PRUNE2,0.553713815614405,0.620531225975686
PCA3,0.0680028806615437,0.0735123730768599
AL353637.2,0,0
FOXB2,0,0
VPS13A-AS1,0.0334192228641709,0.040021515008882
VPS13A,5.32736166917243,5.31758357145201
GNA14,0.0275079996496157,0.023156670357256
GNA14-AS1,0,0.000718083179468902
GNAQ,4.36520856020256,4.31394247290067
CEP78,5.05340225981872,5.10733045489446
PSAT1,4.76808445592538,4.63302143307638
AL512634.1,0.0020110558868329,0.00287019070441118
LNCARSR,0.00401931234861838,0.0050190926531371
TLE4,5.38806768125179,5.30035290439899
AL161912.1,0,0
AL161912.2,0.0120244991174927,0.0118029090027179
AL161782.1,0.000402435506041437,0
LINC01507,0.00241293088367391,0.0017945382365862
AL138749.1,0,0
TLE1,1.08832227044677,1.20750246961964
AL591368.1,0.0104270113374613,0.0139385565390829
AL158154.2,0,0
SPATA31D4,0,0.000359086266834661
AL158154.3,0.00682618317343863,0.012159069875287
SPATA31D3,0,0
SPATA31D1,0,0
AL162726.1,0,0.000359086266834661
AL162726.4,0,0
AL353774.1,0.00120696990003879,0.00107699078236105
RASEF,0.0680028806615437,0.0666703768979135
AL499602.1,0.000804758785195764,0.00107699078236105
AL137847.1,0.0361695267875928,0.0449035195833122
FRMD3,0.157690748351205,0.149947985978894
AL137847.2,0.0124235948265545,0.0167811776757178
IDNK,3.19908709754143,3.25117261187711
UBQLN1,5.73888781477724,5.75842965381085
AL354920.1,1.12218415315831,1.11021087804278
GKAP1,2.64943825618985,2.62900017027735
AL354733.1,0.0302695848417993,0.0305593098972419
AL354733.2,0.0195885028976803,0.0203265957895992
KIF27,1.63067543058285,1.61653320302399
C9orf64,3.80270932763133,3.75720545214199
HNRNPK,8.84446230973017,8.85798172085056
AL354733.3,3.95461317204322,3.9608730926782
RMI1,4.64615919768602,4.66854713702513
AL390838.1,0.0179993733791466,0.0132270252400112
SLC28A3,1.75417492989157,2.00326877082419
AL356134.1,0.00482183283877238,0.008236455967549
AL157886.1,0.00120696990003879,0.00143580911993593
NTRK2,4.6249470957888,4.49901074815366
AL354897.1,0.00160906891309431,0
AL354897.2,0,0.000359086266834661
AL583827.1,0.000402435506041437,0.000359086266834661
AGTPBP1,4.44985704251848,4.4592543583368
AL157882.1,0.000402435506041437,0
AL353743.2,0.393197848814957,0.37929732151246
NAA35,5.26536014597301,5.26303748156272
GOLM1,2.31048103400915,2.29906993023483
AL161447.2,0,0.000359086266834661
C9orf153,0.345845242372771,0.314353298059984
ISCA1,5.41525054037561,5.47862382321093
TUT7,5.40750497324846,5.40562466090552
AL158828.1,0.00361788463621967,0.00609234451784569
AL353613.1,0,0.000359086266834661
LINC02834,0.00842766089443276,0.00609234451784569
GAS1,0.41509687050465,0.60030130752811
GAS1RR,0.0349914670580722,0.0284481430859116
AL513318.2,0.00401931234861838,0.00609234451784569
C9orf170,0.000402435506041437,0.000718083179468902
AL353752.2,0,0
DAPK1,3.30106210067345,3.16619040693355
DAPK1-IT1,0.624606937054311,0.580504344602073
CTSL,4.02910766911513,3.55829078831718
AL772337.2,0.000804758785195764,0
SPATA31E1,0,0
AL353572.3,0,0.000359086266834661
CDK20,0.234621616123852,0.243923300088295
AL353572.4,0.0028146939659842,0.00358684705736849
AL353748.3,0.241447061247764,0.247255382048235
SPIN1,4.14181459512751,4.18538183474104
NXNL2,0.0183968198914536,0.0157158510055595
LINC02843,0.00160906891309431,0.00143580911993593
AL390791.1,0,0.000718083179468902
AL772202.1,0,0
S1PR3,0.312850784753573,0.320118109268571
SHC3,0.00160906891309431,0.00287019070441118
AL353150.1,0.0144174190096504,0.0132270252400112
CKS2,7.56339179162622,7.53130418806281
SECISBP2,5.2982393431486,5.38300533098137
SEMA4D,6.10046453746813,6.05655889896362
AL161910.1,0.049454069574266,0.0389732183587584
GADD45G,4.11959619314384,4.09126167615726
AL606807.1,4.59183159876513,4.50700913864542
BX470209.2,0.00160906891309431,0.000718083179468902
BX470209.1,0.286032964346737,0.22990515082733
AL161629.1,0.0187941569418012,0.0203265957895992
MIR4290HG,0,0
LINC01508,0.00401931234861838,0.0017945382365862
LINC01501,0.238720756945711,0.186698932819448
DIRAS2,0.192272224349335,0.162516544754523
SYK,0.542703785440422,0.558238535569629
AL162585.1,0.00562390716318881,0.00644991778712653
AL355607.1,0.0583718052975717,0.0466430966925171
AL355607.2,0.244508007941297,0.290767352382187
AL158071.4,2.46885241027054,2.25272515702384
AL158071.3,1.95001695829897,1.84403327774793
AL158071.1,0.852567339732015,0.823905286868626
LINC00484,1.32665125357461,1.37360059051817
AL158071.5,0.24756247401276,0.261406401717078
AUH,4.15206119546263,4.11936714240267
NFIL3,5.95241641398996,5.96539465379889
AL353764.1,0.295574393738203,0.254799796263378
ROR2,0.164889104066074,0.143134672040755
SPTLC1,4.96943234747131,4.99424586419732
AL136097.2,0,0.00107699078236105
IARS,6.25503963635113,6.27680749791982
NOL8,6.39151209050636,6.4726344470993
CENPP,3.82491898397192,3.87834470519944
OGN,0.343943794218597,0.348037421490682
OMD,0.430708623707168,0.43561338930981
ASPN,0.280741589443933,0.298088190387174
ECM2,0.650735417384416,0.677777784587198
AL157827.2,0.092369385916954,0.100225429855104
IPPK,2.78063308660186,2.79462145126344
BICD2,4.25464028004417,4.25807392621447
AL136981.3,0.0294810997602597,0.0259812041532368
ZNF484,2.43791466903438,2.47370468446994
FGD3,5.72328575039938,5.72086593890652
SUSD3,5.00298153738567,4.97937500282073
AL451065.1,0.073750814747848,0.0874378345337035
CARD19,5.9151769501769,5.78596932336504
NINJ1,6.99405079832419,7.14606536837969
AL390760.1,0.0235536854045868,0.023156670357256
WNK2,0.206643526565697,0.234491269567365
C9orf129,0.0020110558868329,0.00143580911993593
AL583839.1,0.0020110558868329,0.00358684705736849
FAM120AOS,5.78307742239322,5.76522040223623
FAM120A,6.46402703207375,6.39909397967007
PHF2,3.40095868803646,3.43457457695787
AL442224.1,0,0
BARX1,0.913239470713025,0.774164237162984
BARX1-DT,0.0322389142604927,0.0256284396983666
PTPDC1,1.7067515250661,1.63457340557955
AL360020.1,0.330242913753003,0.336706964663118
AL158152.1,3.06310534328689,3.07512040071873
LINC02603,0.299177112947755,0.291354388449597
ZNF169,2.67335923147595,2.62096615413042
NUTM2F,0.000804758785195764,0.00143580911993593
AL691447.2,1.25138670907999,1.23994750267195
MFSD14B,4.31679143778466,4.27169216784732
AL358232.2,0,0.000718083179468902
PCAT7,0.030663665840559,0.0280959813993724
FBP2,0.0416544551822139,0.0455996021535085
FBP1,0.220182202853923,0.195193386649046
AL157936.1,0.386131688556116,0.400674286688221
AOPEP,2.30633696919109,2.16631777197922
AL807757.1,0.0498429456032475,0.0518492780031886
AL807757.2,0.080998809487692,0.0799823513735155
AL353768.1,0.0207792023721355,0.0182003906346754
AL353768.2,0.016010496775004,0.0142941906352491
FANCC,1.9899804911126,1.97641527134245
AL354893.2,0.0028146939659842,0.00215317817667045
AL161729.3,0.00482183283877238,0.00358684705736849
PTCH1,1.09436703027285,0.994209309082182
AL161729.2,0.0187941569418012,0.0171361118225168
AL161729.1,0.124846150060984,0.130067236483641
AL161729.4,0.0156123922223108,0.0100207845531081
AL392185.1,0,0
AL354861.2,0,0
LINC00476,3.94233404571245,3.98495604458015
AL354861.3,0.00442062839543351,0.0017945382365862
ERCC6L2,4.22067558263172,4.25531221784322
LINC00092,0.44644864284981,0.450932738290973
AL449403.1,0.00361788463621967,0.00430314758922484
AL449403.2,0.0028146939659842,0.00287019070441118
AL449403.3,0.000402435506041437,0.000718083179468902
HSD17B3,0.00361788463621967,0.0017945382365862
AL160269.1,0.000402435506041437,0
HSD17B3-AS1,0.000804758785195764,0.000718083179468902
SLC35D2,3.54966811980669,3.47979564622018
ZNF367,3.04312646306164,3.01601395362706
AL133477.2,1.72147251759342,1.76085413623916
AL133477.3,0.0207792023721355,0.0178457182590774
HABP4,4.54180293947185,4.51830530283467
CDC14B,3.20965428870267,3.00965134028542
PRXL2C,4.54835435404978,4.48964154994539
AL589843.1,0.0987731542241158,0.0789627028935975
ZNF510,2.86299303216943,2.89246815110676
ZNF782,2.15043545800711,2.21617065280949
MFSD14C,4.8027322576471,4.75201456573471
NUTM2G,0.130372439568378,0.122499515720883
CTSV,0.470467704629432,0.264100408190386
AL590705.3,0.00522292574068956,0.00107699078236105
AL590705.1,0.934033416458048,0.939457664795748
AL590705.2,0.000804758785195764,0
CCDC180,0.924734414196945,0.933264770916649
AL512590.3,0.00442062839543351,0.00966409534126578
TDRD7,1.32536691854513,1.39095912556861
TMOD1,0.940968544284566,0.847049492183939
AL162385.1,0.000804758785195764,0.000359086266834661
TSTD2,3.6903446852382,3.71863452636234
NCBP1,4.81492388750243,4.81620390076599
AL162385.2,0.000804758785195764,0.000718083179468902
XPA,5.65049738706473,5.68549057741805
PTCSC2,0.00882775270752281,0.00644991778712653
AL445531.1,0.00120696990003879,0.000718083179468902
FOXE1,0.0389145976013853,0.0393227352175608
TRMO,3.43819653561078,3.4793127053909
AL499604.1,2.74889091749707,2.74169614570843
HEMGN,0.587856201490324,0.616320466194596
ANP32B,9.45989052586811,9.5046678190161
AL354726.1,0.00562390716318881,0.00644991778712653
NANS,6.21281663066744,6.2464534778927
TRIM14,4.86975113522762,4.84177719430659
CORO2A,2.42170520559401,2.20023871314352
TBC1D2,1.04430911590104,0.988971469977778
GABBR2,0.00562390716318881,0.0046611645326223
ANKS6,2.09799963396928,2.16743743082297
AL807776.1,0.00922773359690706,0.00573468260173569
GALNT12,1.17714950674803,1.17080585629628
AL136084.2,0.00642553581768898,0.00573468260173569
COL15A1,0.103651045679983,0.0998903622697466
